,service_code,service_code_desc,add_date,resolution_date,service_due_date,service_order_date,priority,street_address,zipcode,ward
5247,S0261,Parking Enforcement,2023/04/08 16:57:57+00,2023/04/08 17:17:02+00,2023/04/10 16:57:57+00,2023/04/08 16:57:57+00,1,1300 FAIRMONT STREET NW,20009,1
5248,S0261,Parking Enforcement,2023/04/08 16:58:08+00,2023/04/08 17:42:54+00,2023/04/10 16:58:08+00,2023/04/08 16:58:08+00,1,732 4TH STREET NE,20002,6
5249,S0261,Parking Enforcement,2023/04/08 16:58:54+00,2023/04/08 17:57:43+00,2023/04/10 16:58:54+00,2023/04/08 16:58:54+00,1,1301 FAIRMONT STREET NW,20009,1
5250,S0261,Parking Enforcement,2023/04/08 16:59:31+00,2023/04/08 17:53:19+00,2023/04/10 16:59:31+00,2023/04/08 16:59:31+00,1,5670 CENTRAL AVENUE SE,20019,7
5251,S0261,Parking Enforcement,2023/04/08 17:04:57+00,2023/04/08 17:48:59+00,2023/04/10 17:04:57+00,2023/04/08 17:04:57+00,1,5563 CENTRAL AVENUE SE,20019,7
5252,S0261,Parking Enforcement,2023/04/08 17:12:43+00,2023/04/08 17:39:04+00,2023/04/10 17:12:43+00,2023/04/08 17:12:43+00,1,3134 38TH STREET NW,20016,3
5253,S0261,Parking Enforcement,2023/04/08 17:13:53+00,2023/04/08 17:33:49+00,2023/04/10 17:13:53+00,2023/04/08 17:13:53+00,1,2747 ORDWAY STREET NW,20008,3
5254,S0261,Parking Enforcement,2023/04/08 17:33:08+00,2023/04/08 18:25:24+00,2023/04/10 17:33:08+00,2023/04/08 17:33:08+00,1,618 NORTH CAROLINA AVENUE SE,20003,6
5255,S0261,Parking Enforcement,2023/04/08 17:35:02+00,2023/04/08 17:35:30+00,2023/04/10 17:35:01+00,2023/04/08 17:35:02+00,1,1309 5TH STREET NE,20002,5
5256,S0261,Parking Enforcement,2023/04/08 17:36:59+00,2023/04/08 17:44:06+00,2023/04/10 17:36:59+00,2023/04/08 17:36:59+00,1,RIDGE STREET NW AND 4TH STREET NW,20001,2
5257,S0261,Parking Enforcement,2023/04/08 02:46:26+00,2023/04/08 04:35:53+00,2023/04/10 02:46:26+00,2023/04/08 02:46:26+00,1,143 RANDOLPH PLACE NW,20001,5
5258,S0336,Out of State Parking Violation (ROSA),2023/04/08 02:51:56+00,2023/04/10 06:30:30+00,2023/05/22 02:51:56+00,2023/04/08 02:51:56+00,1,5030 8TH STREET NW,20011,4
5259,S0336,Out of State Parking Violation (ROSA),2023/04/08 02:56:22+00,2023/04/10 06:48:48+00,2023/05/22 02:56:22+00,2023/04/08 02:56:22+00,1,802 FARRAGUT STREET NW,20011,4
5260,S0261,Parking Enforcement,2023/04/08 03:15:06+00,2023/04/08 04:54:35+00,2023/04/10 03:15:06+00,2023/04/08 03:15:06+00,1,700 13TH STREET NE,20002,6
5261,S0261,Parking Enforcement,2023/04/08 03:16:20+00,2023/04/08 04:56:45+00,2023/04/10 03:16:20+00,2023/04/08 03:16:20+00,1,703 13TH STREET NE,20002,6
5262,S0261,Parking Enforcement,2023/04/08 03:17:46+00,2023/04/08 04:56:02+00,2023/04/10 03:17:46+00,2023/04/08 03:17:46+00,1,628 13TH STREET NE,20002,6
5263,S0261,Parking Enforcement,2023/04/08 05:16:36+00,2023/04/08 06:36:37+00,2023/04/10 05:16:36+00,2023/04/08 05:16:36+00,1,1201 13TH STREET NW,20005,2
5264,S0261,Parking Enforcement,2023/04/08 05:24:40+00,2023/04/08 06:17:58+00,2023/04/10 05:24:40+00,2023/04/08 05:24:40+00,1,307 K STREET NW,20001,6
5265,S0261,Parking Enforcement,2023/04/08 05:34:33+00,2023/04/08 06:15:39+00,2023/04/10 05:34:33+00,2023/04/08 05:34:33+00,1,801 K STREET NW,20001,2
5266,S0261,Parking Enforcement,2023/04/08 05:36:10+00,2023/04/08 06:54:32+00,2023/04/10 05:36:10+00,2023/04/08 05:36:10+00,1,1410 QUINCY STREET NW,20011,4
5267,S0261,Parking Enforcement,2023/04/08 06:01:00+00,2023/04/08 06:56:03+00,2023/04/10 06:01:00+00,2023/04/08 06:01:00+00,1,1117 10TH STREET NW,20001,2
5268,S0261,Parking Enforcement,2023/04/08 08:03:15+00,2023/04/08 12:54:04+00,2023/04/10 08:03:15+00,2023/04/08 08:03:15+00,1,907 6TH STREET SW,20024,6
5269,S0261,Parking Enforcement,2023/04/08 11:04:59+00,2023/04/08 13:39:20+00,2023/04/10 11:04:59+00,2023/04/08 11:04:59+00,1,533 NEWTON PLACE NW,20010,1
5270,S0261,Parking Enforcement,2023/04/08 11:11:47+00,2023/04/08 13:40:26+00,2023/04/10 11:11:47+00,2023/04/08 11:11:47+00,1,701 BRANDYWINE STREET SE,20032,8
5271,S0261,Parking Enforcement,2023/04/08 12:30:09+00,2023/04/08 13:35:34+00,2023/04/10 12:30:09+00,2023/04/08 12:30:09+00,1,423 FLORIDA AVENUE NE,20002,6
5272,S0261,Parking Enforcement,2023/04/08 12:32:27+00,2023/04/08 13:36:25+00,2023/04/10 12:32:27+00,2023/04/08 12:32:27+00,1,1645 NEW JERSEY AVENUE NW,20001,5
5273,S0336,Out of State Parking Violation (ROSA),2023/04/08 13:34:36+00,2023/04/10 03:11:20+00,2023/05/22 13:34:36+00,2023/04/08 13:34:36+00,1,1000 TAUSSIG PLACE NE,20017,5
5274,S0261,Parking Enforcement,2023/04/08 13:38:23+00,2023/04/08 13:47:29+00,2023/04/10 13:38:23+00,2023/04/08 13:38:23+00,1,L STREET SE AND HALF STREET SE,20003,6
5275,S0261,Parking Enforcement,2023/04/08 13:59:57+00,2023/04/08 14:19:43+00,2023/04/10 13:59:57+00,2023/04/08 13:59:57+00,1,1712 CORCORAN STREET NW,20009,2
5276,S0261,Parking Enforcement,2023/04/08 14:08:11+00,2023/04/08 15:03:04+00,2023/04/10 14:08:11+00,2023/04/08 14:08:11+00,1,1305 CLIFTON STREET NW,20009,1
5277,S0261,Parking Enforcement,2023/04/08 14:11:44+00,2023/04/08 14:21:04+00,2023/04/10 14:11:44+00,2023/04/08 14:11:44+00,1,628 G STREET NE,20002,6
5278,S0261,Parking Enforcement,2023/04/08 14:30:08+00,2023/04/08 15:12:46+00,2023/04/10 14:30:08+00,2023/04/08 14:30:08+00,1,1225 4TH STREET NE,20002,6
5279,S0261,Parking Enforcement,2023/04/08 14:33:26+00,2023/04/08 15:10:48+00,2023/04/10 14:33:26+00,2023/04/08 14:33:26+00,1,423 FLORIDA AVENUE NE,20002,6
5280,S0261,Parking Enforcement,2023/04/08 14:43:27+00,2023/04/08 15:54:25+00,2023/04/10 14:43:27+00,2023/04/08 14:43:27+00,1,54 L STREET SE,20003,6
5281,S0261,Parking Enforcement,2023/04/08 14:47:13+00,2023/04/08 18:15:04+00,2023/04/10 14:47:13+00,2023/04/08 14:47:13+00,1,841 SHEPHERD STREET NW,20011,4
5282,S0261,Parking Enforcement,2023/04/08 14:54:27+00,2023/04/08 15:34:00+00,2023/04/10 14:54:27+00,2023/04/08 14:54:27+00,1,815 13TH STREET NE,20002,6
5283,S0261,Parking Enforcement,2023/04/08 14:54:48+00,2023/04/08 19:23:52+00,2023/04/10 14:54:48+00,2023/04/08 14:54:48+00,1,1779 W STREET SE,20020,8
5284,S0336,Out of State Parking Violation (ROSA),2023/04/08 14:57:40+00,2023/04/10 05:38:59+00,2023/05/22 14:57:40+00,2023/04/08 14:57:40+00,1,1752 HOBART STREET NW,20009,1
5285,S0261,Parking Enforcement,2023/04/08 15:00:47+00,2023/04/08 16:51:04+00,2023/04/10 15:00:47+00,2023/04/08 15:00:47+00,1,801 D STREET NE,20002,6
5286,S0261,Parking Enforcement,2023/04/08 15:10:47+00,2023/04/08 17:29:17+00,2023/04/10 15:10:47+00,2023/04/08 15:10:47+00,1,2652 MARTIN LUTHER KING JR AVENUE SE,20020,8
5287,S0261,Parking Enforcement,2023/04/08 15:13:31+00,2023/04/08 15:32:06+00,2023/04/10 15:13:31+00,2023/04/08 15:13:31+00,1,1712 CORCORAN STREET NW,20009,2
5288,S0261,Parking Enforcement,2023/04/08 15:13:46+00,2023/04/08 15:20:30+00,2023/04/10 15:13:46+00,2023/04/08 15:13:46+00,1,2616 MARTIN LUTHER KING JR AVENUE SE,20020,8
5289,S0261,Parking Enforcement,2023/04/08 15:17:41+00,2023/04/08 15:50:22+00,2023/04/10 15:17:41+00,2023/04/08 15:17:41+00,1,3900 WISCONSIN AVENUE NW,20016,3
5290,S0261,Parking Enforcement,2023/04/08 15:19:22+00,2023/04/08 15:23:49+00,2023/04/10 15:19:21+00,2023/04/08 15:19:22+00,1,713 LAMONT STREET NW,20010,1
5291,S0261,Parking Enforcement,2023/04/08 15:20:10+00,2023/04/08 15:35:49+00,2023/04/10 15:20:10+00,2023/04/08 15:20:10+00,1,3134 38TH STREET NW,20016,3
5292,S0261,Parking Enforcement,2023/04/08 15:24:12+00,2023/04/08 15:26:00+00,2023/04/10 15:24:12+00,2023/04/08 15:24:12+00,1,3750 JAMISON STREET NE,20018,5
5293,S0261,Parking Enforcement,2023/04/08 15:27:13+00,2023/04/08 15:43:15+00,2023/04/10 15:27:13+00,2023/04/08 15:27:13+00,1,2115 YOUNG STREET SE,20020,8
5294,S0261,Parking Enforcement,2023/04/08 15:28:39+00,2023/04/08 17:18:04+00,2023/04/10 15:28:39+00,2023/04/08 15:28:39+00,1,2744 ORDWAY STREET NW,20008,3
5295,S0261,Parking Enforcement,2023/04/08 16:20:08+00,2023/04/08 17:22:07+00,2023/04/10 16:20:08+00,2023/04/08 16:20:08+00,1,1664 PARK ROAD NW,20010,1
5296,S0261,Parking Enforcement,2023/04/08 16:27:55+00,2023/04/08 17:23:09+00,2023/04/10 16:27:55+00,2023/04/08 16:27:55+00,1,140 SEATON PLACE NW,20001,5
5297,S0336,Out of State Parking Violation (ROSA),2023/04/08 17:44:52+00,2023/04/10 08:52:36+00,2023/05/22 17:44:52+00,2023/04/08 17:44:52+00,1,6003 CLAY STREET NE,20019,7
5298,S0261,Parking Enforcement,2023/04/08 17:56:17+00,2023/04/08 19:19:37+00,2023/04/10 17:56:17+00,2023/04/08 17:56:17+00,1,713 8TH STREET SE,20003,6
5299,S0261,Parking Enforcement,2023/04/08 18:05:21+00,2023/04/08 18:09:43+00,2023/04/10 18:05:21+00,2023/04/08 18:05:21+00,1,1111 4TH STREET SE,20003,8
5300,S0261,Parking Enforcement,2023/04/08 18:08:01+00,2023/04/08 19:17:08+00,2023/04/10 18:08:01+00,2023/04/08 18:08:01+00,1,2321 4TH STREET NE,20002,5
5301,S0261,Parking Enforcement,2023/04/08 18:10:20+00,2023/04/08 20:43:45+00,2023/04/10 18:10:20+00,2023/04/08 18:10:20+00,1,1107 4TH STREET SE,20003,8
5302,S0261,Parking Enforcement,2023/04/08 19:00:39+00,2023/04/08 20:22:07+00,2023/04/10 19:00:39+00,2023/04/08 19:00:39+00,1,1420 18TH PLACE SE,20020,8
5303,S0261,Parking Enforcement,2023/04/08 19:12:59+00,2023/04/08 20:19:43+00,2023/04/10 19:12:59+00,2023/04/08 19:12:59+00,1,1309 5TH STREET NE,20002,5
5304,S0261,Parking Enforcement,2023/04/08 19:33:33+00,2023/04/08 20:45:04+00,2023/04/10 19:33:33+00,2023/04/08 19:33:33+00,1,100 - 199 BLOCK OF THOMAS STREET NW,20001,5
5305,S0261,Parking Enforcement,2023/04/08 19:41:48+00,2023/04/08 20:03:33+00,2023/04/10 19:41:48+00,2023/04/08 19:41:48+00,1,1299 PENNSYLVANIA AVENUE NW,20004,2
5306,S0261,Parking Enforcement,2023/04/08 19:44:36+00,2023/04/08 20:38:32+00,2023/04/10 19:44:36+00,2023/04/08 19:44:36+00,1,1324 WEBSTER STREET NE,20017,5
5307,S0261,Parking Enforcement,2023/04/08 19:46:46+00,2023/04/08 21:14:26+00,2023/04/10 19:46:46+00,2023/04/08 19:46:46+00,1,1314 4TH STREET SW,20024,6
5308,S0261,Parking Enforcement,2023/04/08 20:30:33+00,2023/04/08 21:13:19+00,2023/04/10 20:30:33+00,2023/04/08 20:30:33+00,1,3750 JAMISON STREET NE,20018,5
5309,S0261,Parking Enforcement,2023/04/08 20:32:40+00,2023/04/08 21:13:20+00,2023/04/10 20:32:40+00,2023/04/08 20:32:40+00,1,3750 JAMISON STREET NE,20018,5
5310,S0261,Parking Enforcement,2023/04/08 20:33:27+00,2023/04/08 20:57:04+00,2023/04/10 20:33:27+00,2023/04/08 20:33:27+00,1,533 NEWTON PLACE NW,20010,1
5311,S0261,Parking Enforcement,2023/04/08 20:39:57+00,2023/04/08 22:41:58+00,2023/04/10 20:39:57+00,2023/04/08 20:39:57+00,1,140 L STREET SE,20003,8
5312,S0261,Parking Enforcement,2023/04/08 20:42:34+00,2023/04/08 22:29:41+00,2023/04/10 20:42:34+00,2023/04/08 20:42:34+00,1,71 POTOMAC AVENUE SE,20003,8
5313,S0261,Parking Enforcement,2023/04/08 21:44:29+00,2023/04/08 22:21:04+00,2023/04/10 21:44:29+00,2023/04/08 21:44:29+00,1,1401 FAIRMONT STREET NW,20009,1
5314,S0261,Parking Enforcement,2023/04/08 21:57:48+00,2023/04/09 00:35:02+00,2023/04/10 21:57:48+00,2023/04/08 21:57:48+00,1,623 H STREET SW,20024,6
5315,S0261,Parking Enforcement,2023/04/08 22:33:11+00,2023/04/09 01:06:04+00,2023/04/10 22:33:11+00,2023/04/08 22:33:11+00,1,1203 19TH STREET NW,20036,2
5316,S0261,Parking Enforcement,2023/04/08 22:48:07+00,2023/04/08 23:39:03+00,2023/04/10 22:48:07+00,2023/04/08 22:48:07+00,1,1401 NEW YORK AVENUE NE,20002,5
5317,S0336,Out of State Parking Violation (ROSA),2023/04/08 22:57:58+00,2023/04/10 08:55:46+00,2023/05/22 22:57:58+00,2023/04/08 22:57:58+00,1,4322 36TH STREET NW,20008,3
5318,S0261,Parking Enforcement,2023/04/08 23:20:24+00,2023/04/09 00:40:00+00,2023/04/10 23:20:24+00,2023/04/08 23:20:24+00,1,1935 1ST STREET NE,20002,5
5319,S0261,Parking Enforcement,2023/04/08 23:24:13+00,2023/04/09 00:45:12+00,2023/04/10 23:24:13+00,2023/04/08 23:24:13+00,1,2900 14TH STREET NW,20009,1
5320,S0261,Parking Enforcement,2023/04/08 23:44:49+00,2023/04/09 05:47:14+00,2023/04/10 23:44:49+00,2023/04/08 23:44:49+00,1,3750 JAMISON STREET NE,20018,5
5321,S0261,Parking Enforcement,2023/04/08 23:49:10+00,2023/04/09 05:41:06+00,2023/04/10 23:49:10+00,2023/04/08 23:49:10+00,1,853 NEW JERSEY AVENUE SE,20003,6
5322,S0261,Parking Enforcement,2023/04/08 17:40:19+00,2023/04/08 17:45:26+00,2023/04/10 17:40:19+00,2023/04/08 17:40:19+00,1,4423 GAULT PLACE NE,20019,7
5323,S0261,Parking Enforcement,2023/04/08 18:20:40+00,2023/04/08 21:24:20+00,2023/04/10 18:20:40+00,2023/04/08 18:20:40+00,1,1843 KILBOURNE PLACE NW,20010,1
5324,S0261,Parking Enforcement,2023/04/08 18:21:21+00,2023/04/08 21:31:03+00,2023/04/10 18:21:21+00,2023/04/08 18:21:21+00,1,2900 ADAMS MILL ROAD NW,20009,1
5325,S0261,Parking Enforcement,2023/04/08 18:24:50+00,2023/04/08 20:45:15+00,2023/04/10 18:24:50+00,2023/04/08 18:24:50+00,1,1039 CECIL PLACE NW,20007,2
5326,S0261,Parking Enforcement,2023/04/08 18:45:12+00,2023/04/08 21:28:36+00,2023/04/10 18:45:12+00,2023/04/08 18:45:12+00,1,2700 - 2799 BLOCK OF WISCONSIN AVENUE NW,20007,3
5327,S0261,Parking Enforcement,2023/04/08 19:15:16+00,2023/04/08 20:43:45+00,2023/04/10 19:15:16+00,2023/04/08 19:15:16+00,1,1105 4TH STREET SE,20003,8
5328,S0261,Parking Enforcement,2023/04/08 19:16:11+00,2023/04/08 20:10:34+00,2023/04/10 19:16:10+00,2023/04/08 19:16:11+00,1,1901 ANACOSTIA DRIVE SE,20020,8
5329,S0261,Parking Enforcement,2023/04/08 19:17:48+00,2023/04/08 20:24:29+00,2023/04/10 19:17:48+00,2023/04/08 19:17:48+00,1,319 R STREET NW,20001,5
5330,S0261,Parking Enforcement,2023/04/08 19:26:50+00,2023/04/08 20:33:04+00,2023/04/10 19:26:50+00,2023/04/08 19:26:50+00,1,3301 WARDER STREET NW,20010,1
5331,S0261,Parking Enforcement,2023/04/08 20:17:37+00,2023/04/08 21:26:14+00,2023/04/10 20:17:37+00,2023/04/08 20:17:37+00,1,1236 SOUTH CAPITOL STREET SE,20003,8
5332,S0261,Parking Enforcement,2023/04/08 20:18:27+00,2023/04/08 21:17:36+00,2023/04/10 20:18:27+00,2023/04/08 20:18:27+00,1,501 PENNSYLVANIA AVENUE NW,20001,6
5333,S0261,Parking Enforcement,2023/04/08 20:23:10+00,2023/04/08 21:31:53+00,2023/04/10 20:23:10+00,2023/04/08 20:23:10+00,1,3825 GEORGIA AVENUE NW,20011,4
5334,S0261,Parking Enforcement,2023/04/08 20:26:16+00,2023/04/08 21:31:54+00,2023/04/10 20:26:16+00,2023/04/08 20:26:16+00,1,3825 GEORGIA AVENUE NW,20011,4
5335,S0261,Parking Enforcement,2023/04/08 20:46:04+00,2023/04/08 22:36:59+00,2023/04/10 20:46:04+00,2023/04/08 20:46:04+00,1,3074 CLINTON STREET NE,20018,5
5336,S0261,Parking Enforcement,2023/04/08 20:53:55+00,2023/04/08 22:40:55+00,2023/04/10 20:53:55+00,2023/04/08 20:53:55+00,1,607 ATLANTIC STREET SE,20032,8
5337,S0261,Parking Enforcement,2023/04/08 22:07:14+00,2023/04/08 23:53:24+00,2023/04/10 22:07:14+00,2023/04/08 22:07:14+00,1,264 M STREET SW,20024,6
5338,S0261,Parking Enforcement,2023/04/08 22:13:30+00,2023/04/09 00:42:31+00,2023/04/10 22:13:29+00,2023/04/08 22:13:30+00,1,3825 GEORGIA AVENUE NW,20011,4
5339,S0261,Parking Enforcement,2023/04/08 22:16:35+00,2023/04/09 00:42:31+00,2023/04/10 22:16:35+00,2023/04/08 22:16:35+00,1,3825 GEORGIA AVENUE NW,20011,4
5340,S0261,Parking Enforcement,2023/04/08 23:29:30+00,2023/04/09 01:33:21+00,2023/04/10 23:29:30+00,2023/04/08 23:29:30+00,1,2327 GOOD HOPE COURT SE,20020,8
5341,S0261,Parking Enforcement,2023/04/08 23:37:54+00,2023/04/09 01:28:43+00,2023/04/10 23:37:54+00,2023/04/08 23:37:54+00,1,1643 MONROE STREET NW,20010,1
5342,S0261,Parking Enforcement,2023/04/09 01:09:25+00,2023/04/09 03:02:54+00,2023/04/11 01:09:25+00,2023/04/09 01:09:25+00,1,100 MICHIGAN AVENUE NE,20017,5
5343,S0261,Parking Enforcement,2023/04/09 02:11:04+00,2023/04/09 02:25:39+00,2023/04/11 02:11:04+00,2023/04/09 02:11:04+00,1,1401 NEW YORK AVENUE NE,20002,5
5344,S0261,Parking Enforcement,2023/04/09 02:20:18+00,2023/04/09 05:49:19+00,2023/04/11 02:20:18+00,2023/04/09 02:20:18+00,1,763 ANACOSTIA AVENUE NE,20019,7
5345,S0261,Parking Enforcement,2023/04/09 03:14:29+00,2023/04/09 03:24:08+00,2023/04/11 03:14:29+00,2023/04/09 03:14:29+00,1,1337 PARKWOOD PLACE NW,20010,1
5346,S0261,Parking Enforcement,2023/04/09 03:14:56+00,2023/04/09 04:20:02+00,2023/04/11 03:14:56+00,2023/04/09 03:14:56+00,1,201 I STREET NE,20002,6
5347,S0261,Parking Enforcement,2023/04/09 04:10:05+00,2023/04/09 04:11:21+00,2023/04/11 04:10:05+00,2023/04/09 04:10:05+00,1,5182 EASTERN AVENUE NE,20011,5
5348,S0261,Parking Enforcement,2023/04/09 00:18:30+00,2023/04/09 02:31:54+00,2023/04/11 00:18:30+00,2023/04/09 00:18:30+00,1,1409 HALF STREET SW,20024,6
5349,S0261,Parking Enforcement,2023/04/09 00:21:22+00,2023/04/09 05:53:33+00,2023/04/11 00:21:22+00,2023/04/09 00:21:22+00,1,2300 Q STREET SE,20020,8
5350,S0261,Parking Enforcement,2023/04/09 00:21:32+00,2023/04/09 01:15:00+00,2023/04/11 00:21:32+00,2023/04/09 00:21:32+00,1,1999 9 1/2 STREET NW,20001,1
5351,S0261,Parking Enforcement,2023/04/09 00:22:24+00,2023/04/09 01:15:00+00,2023/04/11 00:22:24+00,2023/04/09 00:22:24+00,1,1999 9 1/2 STREET NW,20001,1
5352,S0261,Parking Enforcement,2023/04/09 00:45:48+00,2023/04/09 01:22:53+00,2023/04/11 00:45:48+00,2023/04/09 00:45:48+00,1,1921 9 1/2 STREET NW,20001,1
5353,S0261,Parking Enforcement,2023/04/09 01:49:57+00,2023/04/09 02:32:46+00,2023/04/11 01:49:57+00,2023/04/09 01:49:57+00,1,1503 4TH STREET NW,20001,5
5354,S0261,Parking Enforcement,2023/04/09 01:51:42+00,2023/04/09 02:33:11+00,2023/04/11 01:51:42+00,2023/04/09 01:51:42+00,1,1535 4TH STREET NW,20001,5
5355,S0261,Parking Enforcement,2023/04/09 01:51:59+00,2023/04/09 03:05:26+00,2023/04/11 01:51:58+00,2023/04/09 01:51:59+00,1,4614 A STREET SE,20019,7
5356,S0261,Parking Enforcement,2023/04/09 01:57:55+00,2023/04/09 02:39:04+00,2023/04/10 01:57:55+00,2023/04/09 01:57:55+00,1,3234 11TH STREET NW,20010,1
5357,S0261,Parking Enforcement,2023/04/09 02:35:44+00,2023/04/09 03:32:59+00,2023/04/11 02:35:44+00,2023/04/09 02:35:44+00,1,1424 F STREET NW,20004,2
5358,S0336,Out of State Parking Violation (ROSA),2023/04/09 02:44:13+00,2023/04/11 08:15:32+00,2023/05/23 02:44:13+00,2023/04/09 02:44:13+00,1,1129 46TH PLACE SE,20019,7
5359,S0261,Parking Enforcement,2023/04/09 03:09:14+00,2023/04/09 03:54:04+00,2023/04/11 03:09:14+00,2023/04/09 03:09:14+00,1,400 TAYLOR STREET NE,20017,5
5360,S0261,Parking Enforcement,2023/04/09 03:57:21+00,2023/04/09 04:48:04+00,2023/04/11 03:57:21+00,2023/04/09 03:57:21+00,1,1923 VERMONT AVENUE NW,20001,1
5361,S0261,Parking Enforcement,2023/04/09 04:35:37+00,2023/04/09 05:36:58+00,2023/04/11 04:35:37+00,2023/04/09 04:35:37+00,1,425 M STREET SW,20024,6
5362,S0261,Parking Enforcement,2023/04/09 04:41:20+00,2023/04/09 05:36:59+00,2023/04/11 04:41:20+00,2023/04/09 04:41:20+00,1,425 M STREET SW,20024,6
5363,S0261,Parking Enforcement,2023/04/09 04:45:37+00,2023/04/09 05:14:36+00,2023/04/11 04:45:37+00,2023/04/09 04:45:37+00,1,1350 PENNSYLVANIA AVENUE NW,20004,2
5364,S0261,Parking Enforcement,2023/04/09 11:37:25+00,2023/04/10 17:17:45+00,2023/04/10 11:37:25+00,2023/04/09 11:37:25+00,1,2401 E STREET NE,20002,7
5365,S0261,Parking Enforcement,2023/04/09 13:51:20+00,2023/04/10 17:18:15+00,2023/04/10 13:51:20+00,2023/04/09 13:51:20+00,1,230 RHODE ISLAND AVENUE NE,20002,5
5366,S0261,Parking Enforcement,2023/04/09 15:04:22+00,2023/04/10 17:19:21+00,2023/04/10 15:04:22+00,2023/04/09 15:04:22+00,1,215 PENNSYLVANIA AVENUE SE,20003,6
5367,S0336,Out of State Parking Violation (ROSA),2023/04/09 15:47:06+00,2023/04/10 05:09:09+00,2023/05/22 15:47:06+00,2023/04/09 15:47:06+00,1,3201 8TH STREET NE,20017,5
5368,S0336,Out of State Parking Violation (ROSA),2023/04/09 16:19:59+00,2023/04/10 03:04:05+00,2023/05/22 16:19:59+00,2023/04/09 16:19:59+00,1,709 4TH STREET NE,20002,6
5369,S0336,Out of State Parking Violation (ROSA),2023/04/09 16:21:36+00,2023/04/10 07:06:10+00,2023/05/22 16:21:36+00,2023/04/09 16:21:36+00,1,414 G STREET NE,20002,6
5370,S0261,Parking Enforcement,2023/04/09 16:46:16+00,2023/04/10 17:22:09+00,2023/04/10 16:46:16+00,2023/04/09 16:46:16+00,1,1401 NEW YORK AVENUE NE,20002,5
5371,S0261,Parking Enforcement,2023/04/09 18:05:05+00,2023/04/09 19:10:56+00,2023/04/10 18:05:05+00,2023/04/09 18:05:05+00,1,1221 28TH STREET NW,20007,2
5372,S0261,Parking Enforcement,2023/04/09 18:08:28+00,2023/04/09 19:10:10+00,2023/04/10 18:08:28+00,2023/04/09 18:08:28+00,1,4432 KLINGLE STREET NW,20016,3
5373,S0261,Parking Enforcement,2023/04/09 18:26:55+00,2023/04/09 19:08:59+00,2023/04/10 18:26:55+00,2023/04/09 18:26:55+00,1,420 OKLAHOMA AVENUE NE,20002,7
5374,S0261,Parking Enforcement,2023/04/09 20:01:33+00,2023/04/09 20:05:33+00,2023/04/10 20:01:33+00,2023/04/09 20:01:33+00,1,2700 - 2799 BLOCK OF WOODLEY PLACE NW,20008,3
5375,S0261,Parking Enforcement,2023/04/09 20:27:19+00,2023/04/09 20:36:44+00,2023/04/10 20:27:19+00,2023/04/09 20:27:19+00,1,602 NORTH CAROLINA AVENUE SE,20003,6
5376,S0261,Parking Enforcement,2023/04/09 22:12:19+00,2023/04/09 23:24:58+00,2023/04/10 22:12:19+00,2023/04/09 22:12:19+00,1,718 EMERSON STREET NE,20017,5
5377,S0261,Parking Enforcement,2023/04/09 22:56:33+00,2023/04/09 23:23:41+00,2023/04/10 22:56:33+00,2023/04/09 22:56:33+00,1,1373 FLORIDA AVENUE NE,20002,6
5378,S0261,Parking Enforcement,2023/04/09 23:28:46+00,2023/04/09 23:35:20+00,2023/04/10 23:28:45+00,2023/04/09 23:28:46+00,1,1000 5TH STREET SE,20003,8
5379,S0261,Parking Enforcement,2023/04/09 23:53:11+00,2023/04/10 00:01:26+00,2023/04/10 23:53:11+00,2023/04/09 23:53:11+00,1,159 RANDOLPH PLACE NW,20001,5
5380,S0261,Parking Enforcement,2023/04/09 23:53:35+00,2023/04/10 00:00:41+00,2023/04/10 23:53:35+00,2023/04/09 23:53:35+00,1,3750 JAMISON STREET NE,20018,5
5381,S0261,Parking Enforcement,2023/04/09 14:54:51+00,2023/04/10 17:18:51+00,2023/04/10 14:54:51+00,2023/04/09 14:54:51+00,1,1100 OAK DRIVE SE,20032,8
5382,S0261,Parking Enforcement,2023/04/09 15:22:17+00,2023/04/10 17:20:02+00,2023/04/10 15:22:17+00,2023/04/09 15:22:17+00,1,336 16TH STREET NE,20002,7
5383,S0261,Parking Enforcement,2023/04/09 15:27:50+00,2023/04/10 17:20:36+00,2023/04/10 15:27:50+00,2023/04/09 15:27:50+00,1,1360 D STREET SE,20003,6
5384,S0261,Parking Enforcement,2023/04/09 15:30:49+00,2023/04/10 17:20:36+00,2023/04/10 15:30:49+00,2023/04/09 15:30:49+00,1,1360 D STREET SE,20003,6
5385,S0261,Parking Enforcement,2023/04/09 15:33:48+00,2023/04/10 17:21:19+00,2023/04/10 15:33:48+00,2023/04/09 15:33:48+00,1,1301 7TH STREET NW,20001,2
5386,S0336,Out of State Parking Violation (ROSA),2023/04/09 17:18:25+00,2023/04/10 05:08:14+00,2023/05/22 17:18:25+00,2023/04/09 17:18:25+00,1,1206 OATES STREET NE,20002,5
5387,S0261,Parking Enforcement,2023/04/09 18:38:52+00,2023/04/09 18:51:28+00,2023/04/10 18:38:52+00,2023/04/09 18:38:52+00,1,713 8TH STREET SE,20003,6
5388,S0261,Parking Enforcement,2023/04/09 19:17:24+00,2023/04/09 20:04:32+00,2023/04/10 19:17:24+00,2023/04/09 19:17:24+00,1,575 3RD STREET NW,20001,6
