X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9541140194333,38.8873538030164,10779202,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/07 21:47:08+00,2023/04/14 14:15:04+00,2023/04/27 21:47:08+00,2023/04/07 21:47:08+00,,,,Closed,,23-00170108,Standard,3615 B STREET SE,403981.23,135501.61,38.88734635,-76.95411175,WASHINGTON,DC,20019,156206,7,,,{F8C72F3C-7092-2C80-E053-792F520A950C},,,,
-77.0083924621136,38.9613609044972,10779438,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/07 22:19:35+00,2023/04/10 13:57:05+00,2023/04/27 22:19:35+00,2023/04/07 22:19:35+00,,,,Closed,,23-00170136,Standard,71 OGLETHORPE STREET NW,399272.83,143716.06,38.96135344,-77.00839017,WASHINGTON,DC,20011,277503,4,,,{F8C79A87-9A7A-683B-E053-782F520A3677},,,,
-76.9845640349991,38.8921176420885,10779474,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 00:46:35+00,2023/04/11 16:42:05+00,2023/04/28 00:46:35+00,2023/04/08 00:46:35+00,,,,Closed,,23-00170212,Standard,14TH PLACE NE AND NORTH CAROLINA AVENUE NE,401339.3206072,136029.54602596,38.89210986,-76.98456176,WASHINGTON,DC,20002,905235,6,,,{F8C9B2EF-64FB-6CBA-E053-782F520A9C8A},,,,
-76.9375404352454,38.8961895487661,10779561,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 12:21:58+00,2023/04/13 17:24:06+00,2023/04/27 12:21:58+00,2023/04/08 12:21:58+00,,,,Closed,,23-00170379,Standard,4500 EADS PLACE NE,405418.47,136483.3,38.89618209,-76.93753817,WASHINGTON,DC,20019,20828,7,,,{F8D35690-36A6-613A-E053-782F520AA363},,,,
-76.9826878755161,38.9227254405103,10779588,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 13:24:14+00,2023/04/14 13:06:42+00,2023/04/27 13:24:14+00,2023/04/08 13:24:14+00,,,,Closed,,23-00170412,Standard,1500 MONTANA AVENUE NE,401501.44,139427.29,38.92271798,-76.9826856,WASHINGTON,DC,20018,62559,5,,,{F8D42D29-0D87-13BE-E053-782F520A0BC6},,,,
-76.9891997595234,38.8971433371077,10779595,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 13:47:19+00,2023/04/11 16:00:14+00,2023/04/27 13:47:19+00,2023/04/08 13:47:19+00,,,,Closed,,23-00170429,Standard,1225 F STREET NE,400937.09,136587.38,38.89713588,-76.98919748,WASHINGTON,DC,20002,70918,6,,,{F8D49873-131A-536D-E053-782F520AB247},,,,
-76.9945753998391,38.8922306360386,10779660,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 15:59:12+00,2023/04/11 15:57:05+00,2023/04/27 15:59:12+00,2023/04/08 15:59:12+00,,,,Closed,,23-00170581,Standard,806 CONSTITUTION AVENUE NE,400470.8,136041.99,38.89222318,-76.99457312,WASHINGTON,DC,20002,79812,6,,,{F8D67B3A-02AD-53FF-E053-782F520A4CCC},,,,
-77.0213780985603,38.93501778064,10779776,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 11:00:08+00,2023/04/13 12:09:47+00,2023/04/27 11:00:08+00,2023/04/08 11:00:08+00,,,,Closed,,23-00170345,Standard,693 OTIS PLACE NW,398146.69,140791.92,38.93500999,-77.02137581,WASHINGTON,DC,20010,295160,1,,,{F8D24A5E-D500-7604-E053-792F520A928E},,,,
-76.9819863317416,38.8873510669699,10779790,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 13:41:27+00,2023/04/10 15:24:07+00,2023/04/27 13:41:27+00,2023/04/08 13:41:27+00,,,,Closed,,23-00170422,Standard,204 16TH STREET SE,401563.05,135500.46,38.88734361,-76.98198405,WASHINGTON,DC,20003,52352,7,,,{F8D462CD-403C-5BB1-E053-792F520ADD70},,,,
-77.0189291663596,38.901330082382,10779795,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 14:01:23+00,2023/04/10 16:32:13+00,2023/04/27 14:01:23+00,2023/04/08 14:01:23+00,,,,Closed,,23-00170443,Standard,5TH STREET NW AND I STREET NW,398358.23999643,137052.25700291,38.90132229,-77.01892688,WASHINGTON,DC,20001,902392,6,,,{F8D4CE19-4817-3E90-E053-792F520AA22F},,,,
-76.9815576456123,38.925367948645,10779818,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 14:43:54+00,2023/04/14 13:05:44+00,2023/04/27 14:43:54+00,2023/04/08 14:43:54+00,,,,Closed,,23-00170489,Standard,1643 FRANKLIN STREET NE,401599.39,139720.65,38.92536049,-76.98155537,WASHINGTON,DC,20018,58698,5,,,{F8D5396C-4C7A-748A-E053-792F520ADA02},,,,
-77.0027027325084,38.8870275821827,10779849,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 15:13:36+00,2023/04/13 13:19:52+00,2023/04/27 15:29:34+00,2023/04/08 15:13:36+00,,,,Closed,,23-00170518,Standard,221 PENNSYLVANIA AVENUE SE,399765.71,135464.4,38.88702013,-77.00270045,WASHINGTON,DC,20003,278101,6,,,{F8D5A4AB-4837-57FC-E053-792F520A0F5B},,,,
-76.931511323506,38.8971039151952,10779867,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 16:15:44+00,2023/04/14 17:12:05+00,2023/04/27 16:15:44+00,2023/04/08 16:15:44+00,,,,Closed,,23-00170598,Standard,49TH PLACE NE AND FOOTE STREET NE,405941.40998747,136585.17700247,38.89709613,-76.93150906,WASHINGTON,DC,20019,905965,7,,,{F8D6B0E4-14FC-6213-E053-792F520A2113},,,,
-77.0219947106621,38.9346830978615,10779951,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 19:10:28+00,2023/04/14 12:21:04+00,2023/04/27 19:10:28+00,2023/04/08 19:10:28+00,,,,Closed,,23-00170811,Standard,3565 6TH STREET NW,398093.22,140754.78,38.93467564,-77.02199242,WASHINGTON,DC,20010,228633,1,,,{F8D8FEF9-54E9-573A-E053-792F520A7EE2},,,,
-77.0700864638545,38.946003525544,10780047,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 22:54:51+00,2023/04/08 23:00:32+00,2023/04/27 22:54:51+00,2023/04/08 22:54:51+00,,,,Canceled,,23-00171023,Standard,4334 36TH STREET NW,393924.55,142013.55,38.94599606,-77.07008416,WASHINGTON,DC,20008,221805,3,,,{F8DC239E-BF8F-2F3B-E053-792F520ADC95},,,,
-77.0700888802636,38.9458800204951,10780196,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/08 23:03:36+00,2023/04/11 14:57:06+00,2023/04/27 23:03:36+00,2023/04/08 23:03:36+00,,,,Closed,,23-00171028,Standard,4330 36TH STREET NW,393924.33,141999.84,38.94587256,-77.07008657,WASHINGTON,DC,20008,221806,3,,,{F8DC5956-9BB8-3C3D-E053-782F520A90C3},,,,
-76.9866404723196,38.875060103831,10780217,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 00:39:33+00,2023/04/11 16:00:05+00,2023/04/28 00:39:33+00,2023/04/09 00:39:33+00,,,,Closed,,23-00171082,Standard,1301 WATER STREET SE,401159.46,134136,38.87505265,-76.98663819,WASHINGTON,DC,20003,296209,6,,,{F8DD9B33-9553-55E8-E053-782F520AD68F},,,,
-76.9747577788537,38.9135352290119,10780717,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 10:56:29+00,2023/04/10 15:27:07+00,2023/04/27 10:56:28+00,2023/04/09 10:56:29+00,,,,Closed,,23-00171184,Standard,2114 RAND PLACE NE,402189.39,138407.26,38.91352777,-76.9747555,WASHINGTON,DC,20002,51666,5,,,{F8E6328D-2108-1BD5-E053-792F520A96C9},,,,
-76.9335427446967,38.9011826614106,10781038,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 12:36:20+00,2023/04/14 17:06:05+00,2023/04/27 12:36:20+00,2023/04/09 12:36:20+00,,,,Closed,,23-00171210,Standard,847 48TH STREET NE,405764.86,137037.82,38.9011752,-76.93354048,WASHINGTON,DC,20019,81418,7,,,{F8E7AA0D-F409-6A5D-E053-792F520A5714},,,,
-76.9946046050364,38.9297938029189,10781087,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 15:54:08+00,2023/04/14 13:06:16+00,2023/04/27 15:54:08+00,2023/04/09 15:54:08+00,,,,Closed,,23-00171298,Standard,3201 8TH STREET NE,400468.02,140211.81,38.92978601,-76.99460232,WASHINGTON,DC,20017,289586,5,,,{F8EA6372-1972-0971-E053-792F520A3195},,,,
-77.0213780985603,38.93501778064,10781094,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 16:16:04+00,2023/04/13 12:09:48+00,2023/04/27 16:16:04+00,2023/04/09 16:16:04+00,,,,Closed (Duplicate),,23-00171312,Standard,693 OTIS PLACE NW,398146.69,140791.92,38.93500999,-77.02137581,WASHINGTON,DC,20010,295160,1,,,{F8EACEC7-B7CB-4E3B-E053-792F520A19A1},,,,
-76.9994904977665,38.9555336704173,10781104,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 16:32:06+00,2023/04/14 13:04:44+00,2023/04/27 16:32:06+00,2023/04/09 16:32:06+00,,,,Closed,,23-00171324,Standard,401 KENNEDY STREET NE,400044.36,143069.15,38.95552621,-76.99948821,WASHINGTON,DC,20011,28158,5,,,{F8EB0460-3AAB-35D4-E053-792F520AE76E},,,,
-77.000347328048,38.9011493135809,10781250,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 22:27:48+00,,2023/04/27 22:27:48+00,2023/04/09 22:27:48+00,,,,Open,,23-00171575,Standard,837 4TH STREET NE,399970.07,137032.02,38.90114186,-77.00034504,WASHINGTON,DC,20002,81253,6,,,{F8EFD635-8AFE-36A7-E053-792F520AFBB5},,,,
-76.9824697417626,38.8943754209827,10781358,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 15:20:55+00,2023/04/10 14:27:06+00,2023/04/27 15:20:55+00,2023/04/09 15:20:55+00,,,,Closed,,23-00171273,Standard,336 16TH STREET NE,401520.96,136280.21,38.89436797,-76.98246746,WASHINGTON,DC,20002,35659,7,,,{F8E9F828-6ED6-7278-E053-782F520A84E6},,,,
-77.0281130370149,38.9785310464449,10781385,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/09 17:21:45+00,,2023/04/27 17:21:45+00,2023/04/09 17:21:45+00,,,,Open,,23-00171360,Standard,7306 12TH STREET NW,397564.25,145622.45,38.97852358,-77.02811074,WASHINGTON,DC,20012,253407,4,,,{F8EBA558-3745-6916-E053-782F520ADAB7},,,,
-76.9378923486577,38.8990636214078,10781508,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 04:46:39+00,2023/04/11 19:12:05+00,2023/04/27 04:46:39+00,2023/04/10 04:46:39+00,,,,Closed,,23-00171729,Standard,4400 - 4599 BLOCK OF GAULT PLACE NE,405387.72499495,136802.32409939,38.89905583,-76.93789008,WASHINGTON,DC,20019,802421,7,,,{F8F548EE-3F88-6019-E053-782F520AC915},,,,
-76.9743989408018,38.8740566882253,10782336,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 12:39:26+00,2023/04/10 14:12:06+00,2023/04/28 12:39:26+00,2023/04/10 12:39:26+00,,,,Closed,,23-00172006,Standard,2214 NICHOLSON STREET SE,402221.74,134024.84,38.87404924,-76.97439667,WASHINGTON,DC,20020,50244,7,,,{F8FBC7F6-7470-26FD-E053-782F520A7A56},,,,
-76.9720153824046,38.9264916427316,10782346,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 12:43:26+00,,2023/04/28 12:43:25+00,2023/04/10 12:43:26+00,,,,Open,,23-00172020,Standard,2413 GIRARD PLACE NE,402426.79,139845.6,38.92648418,-76.97201311,WASHINGTON,DC,20018,47490,5,,,{F8FBC7F6-747A-26FD-E053-782F520A7A56},,,,
-77.0387517683272,38.9099582795241,10782385,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 13:15:16+00,,2023/04/28 13:15:16+00,2023/04/10 13:15:16+00,,,,Open,,23-00172137,Standard,1506 17TH STREET NW,396639.19,138010.6,38.90995083,-77.03874947,WASHINGTON,DC,20036,225591,2,,,{F8FC68D4-BE62-22D3-E053-782F520AAB05},,,,
-76.9651641871311,38.9251765418041,10782404,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 13:21:42+00,,2023/04/28 13:21:41+00,2023/04/10 13:21:42+00,,,,Open,,23-00172167,Standard,SOUTH DAKOTA AVENUE NE AND BLADENSBURG ROAD NE,403020.92396875,139699.81735736,38.92516875,-76.96516191,WASHINGTON,DC,20018,903777,5,,,{F8FC68D4-BE75-22D3-E053-782F520AAB05},,,,
-76.9672409076145,38.9305707177165,10782498,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 14:22:03+00,,2023/04/28 14:22:03+00,2023/04/10 14:22:03+00,,,,Open,,23-00172493,Standard,3128 CENTRAL AVENUE NE,402840.63,140298.55,38.93056326,-76.96723863,WASHINGTON,DC,20018,39936,5,,,{F8FD3F6C-EEA9-3164-E053-782F520A59AF},,,,
-77.0056505396448,38.837654855393,10782504,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 14:24:47+00,2023/04/10 15:21:05+00,2023/04/28 14:24:47+00,2023/04/10 14:24:47+00,,,,Closed,,23-00172504,Standard,3704 1ST STREET SE,399509.62,129983.68,38.83764741,-77.00564826,WASHINGTON,DC,20032,31783,8,,,{F8FD3F6C-EEAF-3164-E053-782F520A59AF},,,,
-77.0248969822961,38.9496047482923,10782545,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 14:45:30+00,2023/04/12 18:00:24+00,2023/04/28 14:45:30+00,2023/04/10 14:45:30+00,,,,Closed,,23-00172605,Standard,828 EMERSON STREET NW,397842.04,142411.28,38.94959729,-77.02489469,WASHINGTON,DC,20011,251950,4,,,{F8FDAABA-81D1-443F-E053-782F520A60F3},,,,
-76.9717855967005,38.9135231085952,10782576,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 15:02:02+00,,2023/04/28 15:02:02+00,2023/04/10 15:02:02+00,,,,Open,,23-00172694,Standard,2404 RAND PLACE NE,402447.16,138405.99,38.91351565,-76.97178332,WASHINGTON,DC,20002,47703,5,,,{F8FDE05B-7334-3541-E053-782F520A07D1},,,,
-77.037510021996,38.9459371731996,10782581,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 15:03:17+00,2023/04/12 14:21:05+00,2023/04/28 15:03:17+00,2023/04/10 15:03:17+00,,,,Closed,,23-00172702,Standard,1608 BUCHANAN STREET NW,396748.53,142004.52,38.94592971,-77.03750772,WASHINGTON,DC,20011,258681,4,,,{F8FDE05B-7339-3541-E053-782F520A07D1},,,,
-76.9218919057627,38.9009880790643,10782613,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 15:15:57+00,,2023/04/28 15:15:57+00,2023/04/10 15:15:57+00,,,,Open,,23-00172758,Standard,5501 HUNT PLACE NE,406775.5,137017.02,38.90098062,-76.92188965,WASHINGTON,DC,20019,8294,7,,,{F8FE15FA-DC40-7393-E053-782F520AD521},,,,
-76.9645326077141,38.9349220203853,10782647,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 11:40:03+00,,2023/04/28 12:25:35+00,2023/04/10 11:40:03+00,,,,Open,,23-00171832,Standard,3112 RHODE ISLAND AVENUE NE,403075.27,140781.67,38.93491422,-76.96453033,WASHINGTON,DC,20018,40189,5,,,{F8FAF154-F8CE-1636-E053-792F520A8BB0},,,,
-76.9890535632104,38.8604852865686,10782768,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 13:50:32+00,2023/04/12 16:39:06+00,2023/04/28 13:50:32+00,2023/04/10 13:50:32+00,,,,Closed,,23-00172321,Standard,2511 HIGH STREET SE,400950.26,132518.06,38.86047784,-76.98905129,WASHINGTON,DC,20020,46418,8,,,{F8FCD425-6938-2907-E053-792F520A25A2},,,,
-77.0213780985603,38.93501778064,10782838,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 14:10:13+00,2023/04/13 12:09:48+00,2023/04/28 14:10:13+00,2023/04/10 14:10:13+00,,,,Closed (Duplicate),,23-00172437,Standard,693 OTIS PLACE NW,398146.69,140791.92,38.93500999,-77.02137581,WASHINGTON,DC,20010,295160,1,,,{F8FD09C7-F94A-26FB-E053-792F520A2FD2},,,,
-76.9852262081695,38.8556642763521,10782855,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 14:30:16+00,,2023/04/28 14:30:16+00,2023/04/10 14:30:16+00,,,,Open,,23-00172534,Standard,2422 JAMES BANKS ROAD SE,401282.53,131982.94,38.8556565,-76.98522393,WASHINGTON,DC,20020,317261,8,,,{F8FD7510-7AAF-6222-E053-792F520AA77A},,,,
-76.9989394649018,38.8246194685443,10782871,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 14:34:18+00,,2023/04/28 14:34:18+00,2023/04/10 14:34:18+00,,,,Open,,23-00172555,Standard,606 GALVESTON PLACE SE,400092.29,128536.65,38.82461203,-76.99893719,WASHINGTON,DC,20032,5251,8,,,{F8FD7510-7ABF-6222-E053-792F520AA77A},,,,
-77.0253982452963,38.9486737250041,10782981,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 15:34:02+00,,2023/04/28 15:34:02+00,2023/04/10 15:34:02+00,,,,Open,,23-00172843,Standard,4800  - 4816 BLOCK OF 9TH STREET NW,397798.56,142307.94000701,38.94866593,-77.02539595,WASHINGTON,DC,20011,807362,4,,,{F8FE4BA4-E4C8-4E8C-E053-782F520A2465},,,,
-77.030331990427,38.9570776266861,10783052,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 16:03:44+00,2023/04/14 18:09:05+00,2023/04/28 16:03:44+00,2023/04/10 16:03:44+00,,,,Closed,,23-00172970,Standard,1300 LONGFELLOW STREET NW,397371.19,143240.98,38.95707016,-77.03032969,WASHINGTON,DC,20011,254823,4,,,{F8FEB6F0-B0F8-118F-E053-782F520AFF8B},,,,
-76.9816306719695,38.9033246496124,10783098,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 16:21:02+00,,2023/04/28 16:21:02+00,2023/04/10 16:21:02+00,,,,Open,,23-00173038,Standard,1028 BLADENSBURG ROAD NE,401593.55,137273.66,38.90331686,-76.98162839,WASHINGTON,DC,20002,75088,5,,,{F8FEECA2-6807-1425-E053-782F520AC89D},,,,
-77.0248969822961,38.9496047482923,10783144,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 16:52:40+00,2023/04/12 18:00:16+00,2023/04/28 16:52:40+00,2023/04/10 16:52:40+00,,,,Closed,,23-00173184,Standard,828 EMERSON STREET NW,397842.04,142411.28,38.94959729,-77.02489469,WASHINGTON,DC,20011,251950,4,,,{F8FF57E6-0B3C-6090-E053-782F520A2D50},,,,
-76.9913585153781,38.8460956797666,10783172,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 17:30:32+00,2023/04/12 15:24:05+00,2023/04/28 17:30:32+00,2023/04/10 17:30:32+00,,,,Closed,,23-00173334,Standard,1251 OAK DRIVE SE,400750.36,130920.69,38.8460879,-76.99135624,WASHINGTON,DC,20032,331666,8,,,{F8FFF8CB-B8F8-52BD-E053-782F520A2B3C},,,,
-77.0533770422396,38.9137367377706,10783173,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 17:31:04+00,,2023/04/28 17:31:04+00,2023/04/10 17:31:04+00,,,,Open (Duplicate),,23-00173335,Standard,2412 MASSACHUSETTS AVENUE NW,395370.96,138430.68,38.91372928,-77.05337474,WASHINGTON,DC,20008,275920,2,,,{F8FFF8CB-B8F9-52BD-E053-782F520A2B3C},,,,
-77.0253840816111,38.975308616588,10783177,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 17:33:23+00,,2023/04/28 17:33:23+00,2023/04/10 17:33:23+00,,,,Open,,23-00173340,Standard,7015 9TH STREET NW,397800.61,145264.66,38.97530115,-77.02538179,WASHINGTON,DC,20012,253868,4,,,{F8FFF8CB-B8FD-52BD-E053-782F520A2B3C},,,,
-77.0677978051245,38.9477140170782,10783183,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 17:37:56+00,,2023/04/28 17:37:56+00,2023/04/10 17:37:56+00,,,,Open,,23-00173352,Standard,3516 ALBEMARLE STREET NW,394123.09,142203.28,38.94770656,-77.0677955,WASHINGTON,DC,20008,221888,3,,,{F8FFF8CB-B903-52BD-E053-782F520A2B3C},,,,
-76.99070381762,38.8411332363917,10783184,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 17:38:26+00,2023/04/11 14:51:05+00,2023/04/28 17:38:26+00,2023/04/10 17:38:26+00,,,,Closed,,23-00173354,Standard,1109 CONGRESS STREET SE,400807.25,130369.83,38.84112579,-76.99070154,WASHINGTON,DC,20032,74200,8,,,{F8FFF8CB-B904-52BD-E053-782F520A2B3C},,,,
-76.9491702896936,38.8862875960888,10783218,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 18:22:31+00,,2023/04/28 18:22:31+00,2023/04/10 18:22:31+00,,,,Open,,23-00173518,Standard,304 RIDGE ROAD SE,404410.21,135383.48,38.88627981,-76.94916802,WASHINGTON,DC,20019,297983,7,,,{F90099BB-5399-748F-E053-782F520AB223},,,,
-77.0320732558901,38.9697223169682,10783224,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 18:25:08+00,2023/04/14 18:36:04+00,2023/04/28 18:25:08+00,2023/04/10 18:25:08+00,,,,Closed,,23-00173527,Standard,1364 VAN BUREN STREET NW,397220.76,144644.71,38.96971485,-77.03207096,WASHINGTON,DC,20012,257404,4,,,{F90099BB-539F-748F-E053-782F520AB223},,,,
-76.948937247936,38.8959319517964,10783227,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 18:30:02+00,,2023/04/28 18:30:02+00,2023/04/10 18:30:02+00,,,,Open,,23-00173548,Standard,4020 MINNESOTA AVENUE NE,404429.83,136454.09,38.89592416,-76.94893498,WASHINGTON,DC,20019,310430,7,,,{F900CF6E-E783-4BAC-E053-782F520A7A29},,,,
-76.9379922565285,38.8989110367587,10783236,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 18:35:02+00,2023/04/11 19:09:06+00,2023/04/28 18:35:02+00,2023/04/10 18:35:02+00,,,,Closed,,23-00173572,Standard,4423 GAULT PLACE NE,405379.07,136785.38,38.89890358,-76.93798999,WASHINGTON,DC,20019,288213,7,,,{F900CF6E-E78C-4BAC-E053-782F520A7A29},,,,
-77.0279863339121,38.937437185632,10783272,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 16:30:05+00,,2023/04/28 16:30:05+00,2023/04/10 16:30:05+00,,,,Open,,23-00173079,Standard,1218 QUINCY STREET NW,397573.83,141060.65,38.93742973,-77.02798404,WASHINGTON,DC,20011,224966,4,,,{F8FF2239-691A-17CD-E053-792F520A2F78},,,,
-77.0111531107125,38.9004162217622,10783274,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 16:31:01+00,2023/04/11 16:36:14+00,2023/04/28 16:31:01+00,2023/04/10 16:31:01+00,,,,Closed,,23-00173082,Standard,77 H STREET NW,399032.74,136950.7,38.90040877,-77.01115082,WASHINGTON,DC,20001,310069,6,,,{F8FF2239-691C-17CD-E053-792F520A2F78},,,,
-77.0199025027982,38.9079145131796,10783469,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 19:42:57+00,,2023/04/28 19:42:57+00,2023/04/10 19:42:57+00,,,,Open,,23-00173821,Standard,1300 - 1399 BLOCK OF 6TH STREET NW,398273.97,137783.200007,38.90790672,-77.01990021,WASHINGTON,DC,20001,805745,2,,,{F901A5EF-0622-6D0B-E053-792F520A40AA},,,,
-76.9955264510066,38.856032488942,10783480,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 20:15:48+00,2023/04/12 17:21:05+00,2023/04/28 20:15:48+00,2023/04/10 20:15:48+00,,,,Closed,,23-00173907,Standard,2817 POMEROY ROAD SE,400388.49,132023.72,38.85602504,-76.99552417,WASHINGTON,DC,20020,44241,8,,,{F90246DE-A14E-31DE-E053-792F520AC50C},,,,
-76.9185599884474,38.886640959601,10783490,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/10 20:21:46+00,,2023/04/28 20:21:46+00,2023/04/10 20:21:46+00,,,,Open,,23-00173920,Standard,155 57TH PLACE SE,407065.94,135424.63,38.88663351,-76.91855773,WASHINGTON,DC,20019,146964,7,,,{F90246DE-A158-31DE-E053-792F520AC50C},,,,
