,service_code,service_code_desc,add_date,resolution_date,service_due_date,service_order_date,priority,street_address,zipcode,ward
459,S0000,Abandoned Vehicle - On Public Property,2023/04/03 16:08:06+00,2023/04/14 17:09:05+00,2023/04/21 16:08:06+00,2023/04/03 16:08:06+00,1,700  - 799 BLOCK OF SHEPHERD ROAD NW,20011,4
460,S0000,Abandoned Vehicle - On Public Property,2023/04/03 16:23:16+00,2023/04/10 16:39:06+00,2023/04/21 16:23:16+00,2023/04/03 16:23:16+00,1,1113 BELLEVUE STREET SE,20032,8
461,S0000,Abandoned Vehicle - On Public Property,2023/04/03 19:30:13+00,2023/04/11 17:51:14+00,2023/04/21 19:30:13+00,2023/04/03 19:30:13+00,1,1512 CONNECTICUT AVENUE NW,20036,2
463,S0000,Abandoned Vehicle - On Public Property,2023/04/03 20:03:02+00,2023/04/13 17:12:05+00,2023/04/21 20:03:02+00,2023/04/03 20:03:02+00,1,4235 GRANT STREET NE,20019,7
464,S0000,Abandoned Vehicle - On Public Property,2023/04/03 18:06:56+00,2023/04/06 16:24:04+00,2023/04/21 18:06:56+00,2023/04/03 18:06:56+00,1,1239 PENNSYLVANIA AVENUE SE,20003,6
465,S0000,Abandoned Vehicle - On Public Property,2023/04/03 18:41:25+00,2023/04/11 14:57:13+00,2023/04/21 18:41:25+00,2023/04/03 18:41:25+00,1,4517 CLARK PLACE NW,20007,3
468,S0000,Abandoned Vehicle - On Public Property,2023/04/04 01:11:07+00,2023/04/06 16:30:17+00,2023/04/24 01:11:07+00,2023/04/04 01:11:07+00,1,1920 15TH STREET SE,20020,8
469,S0000,Abandoned Vehicle - On Public Property,2023/04/04 01:46:37+00,2023/04/06 14:06:12+00,2023/04/22 01:46:37+00,2023/04/04 01:46:37+00,1,1714 14TH STREET SE,20020,8
470,S0000,Abandoned Vehicle - On Public Property,2023/04/04 02:10:24+00,2023/04/11 16:57:21+00,2023/04/22 02:10:24+00,2023/04/04 02:10:24+00,1,3301 K STREET NW,20007,2
473,S0000,Abandoned Vehicle - On Public Property,2023/04/04 03:22:32+00,2023/04/11 14:27:06+00,2023/04/22 03:22:32+00,2023/04/04 03:22:32+00,1,2800 TEXAS AVENUE SE,20020,7
474,S0000,Abandoned Vehicle - On Public Property,2023/04/04 12:17:43+00,2023/04/06 17:21:06+00,2023/04/24 12:17:43+00,2023/04/04 12:17:43+00,1,700 MISSISSIPPI AVENUE SE,20032,8
475,S0000,Abandoned Vehicle - On Public Property,2023/04/04 14:11:15+00,2023/04/07 12:58:01+00,2023/04/24 15:26:38+00,2023/04/04 14:11:15+00,1,801 4TH STREET SE,20003,8
476,S0000,Abandoned Vehicle - On Public Property,2023/04/04 14:25:56+00,2023/04/10 20:06:15+00,2023/04/24 14:25:56+00,2023/04/04 14:25:56+00,1,51 VICTOR STREET NE,20011,5
479,S0000,Abandoned Vehicle - On Public Property,2023/04/04 15:54:50+00,2023/04/10 16:06:15+00,2023/04/24 15:54:49+00,2023/04/04 15:54:50+00,1,1109 CONGRESS STREET SE,20032,8
480,S0000,Abandoned Vehicle - On Public Property,2023/04/04 16:24:37+00,2023/04/10 15:09:06+00,2023/04/24 16:24:37+00,2023/04/04 16:24:37+00,1,2223 RAND PLACE NE,20002,5
482,S0000,Abandoned Vehicle - On Public Property,2023/04/04 16:33:23+00,2023/04/10 20:06:05+00,2023/04/24 16:33:23+00,2023/04/04 16:33:23+00,1,233 SEATON PLACE NE,20002,5
483,S0000,Abandoned Vehicle - On Public Property,2023/04/04 16:37:00+00,2023/04/11 14:57:21+00,2023/04/24 16:36:59+00,2023/04/04 16:37:00+00,1,4801 LOUGHBORO ROAD NW,20016,3
484,S0000,Abandoned Vehicle - On Public Property,2023/04/04 17:15:38+00,2023/04/11 12:36:41+00,2023/04/24 17:37:05+00,2023/04/04 17:15:38+00,1,233 SEATON PLACE NE,20002,5
487,S0000,Abandoned Vehicle - On Public Property,2023/04/04 19:24:46+00,2023/04/07 13:54:12+00,2023/04/24 19:24:46+00,2023/04/04 19:24:46+00,1,1629 FAIRLAWN AVENUE SE,20020,8
488,S0000,Abandoned Vehicle - On Public Property,2023/04/04 20:49:17+00,2023/04/06 16:45:06+00,2023/04/24 20:49:17+00,2023/04/04 20:49:17+00,1,313 A STREET NE,20002,6
489,S0000,Abandoned Vehicle - On Public Property,2023/04/04 22:22:58+00,2023/04/11 17:06:07+00,2023/04/24 22:22:57+00,2023/04/04 22:22:58+00,1,4919 AMES STREET NE,20019,7
490,S0000,Abandoned Vehicle - On Public Property,2023/04/04 22:43:00+00,2023/04/11 16:39:05+00,2023/04/24 22:43:00+00,2023/04/04 22:43:00+00,1,906 17TH STREET NW,20006,2
491,S0000,Abandoned Vehicle - On Public Property,2023/04/04 23:41:28+00,2023/04/10 16:00:17+00,2023/04/24 23:41:28+00,2023/04/04 23:41:28+00,1,4816 9TH STREET NW,20011,4
492,S0000,Abandoned Vehicle - On Public Property,2023/04/04 23:48:21+00,2023/04/10 15:18:06+00,2023/04/24 23:48:21+00,2023/04/04 23:48:21+00,1,4733 9TH STREET NW,20011,4
493,S0000,Abandoned Vehicle - On Public Property,2023/04/04 23:11:55+00,2023/04/07 13:54:04+00,2023/04/24 23:11:55+00,2023/04/04 23:11:55+00,1,1725 Q STREET SE,20020,8
498,S0000,Abandoned Vehicle - On Public Property,2023/04/05 13:03:21+00,2023/04/07 18:06:04+00,2023/04/25 13:03:21+00,2023/04/05 13:03:21+00,1,11TH STREET NW AND IRVING STREET NW,20010,1
501,S0000,Abandoned Vehicle - On Public Property,2023/04/05 11:56:19+00,2023/04/07 19:06:14+00,2023/04/25 11:56:19+00,2023/04/05 11:56:19+00,1,2201 TAYLOR STREET NE,20018,5
504,S0000,Abandoned Vehicle - On Public Property,2023/04/05 14:29:04+00,2023/04/06 17:11:48+00,2023/04/25 14:29:04+00,2023/04/05 14:29:04+00,1,2412 MASSACHUSETTS AVENUE NW,20008,2
505,S0000,Abandoned Vehicle - On Public Property,2023/04/05 16:11:28+00,2023/04/06 18:21:06+00,2023/04/25 16:11:28+00,2023/04/05 16:11:28+00,1,541 NEWCOMB STREET SE,20032,8
509,S0000,Abandoned Vehicle - On Public Property,2023/04/05 14:43:34+00,2023/04/06 16:39:13+00,2023/04/25 14:43:34+00,2023/04/05 14:43:34+00,1,750 1ST STREET NE,20002,6
510,S0000,Abandoned Vehicle - On Public Property,2023/04/05 14:51:07+00,2023/04/06 17:06:05+00,2023/04/25 14:51:07+00,2023/04/05 14:51:07+00,1,118 TENNESSEE AVENUE NE,20002,6
511,S0000,Abandoned Vehicle - On Public Property,2023/04/05 15:04:23+00,2023/04/10 14:39:05+00,2023/04/25 15:04:23+00,2023/04/05 15:04:23+00,1,5301 BROAD BRANCH ROAD NW,20015,4
512,S0000,Abandoned Vehicle - On Public Property,2023/04/05 16:40:21+00,2023/04/12 18:03:05+00,2023/04/25 16:40:20+00,2023/04/05 16:40:21+00,1,4716 QUARLES STREET NE,20019,7
513,S0000,Abandoned Vehicle - On Public Property,2023/04/05 16:41:08+00,2023/04/12 18:03:05+00,2023/04/25 16:41:08+00,2023/04/05 16:41:08+00,1,4718 QUARLES STREET NE,20019,7
516,S0000,Abandoned Vehicle - On Public Property,2023/04/05 19:55:10+00,2023/04/07 14:12:19+00,2023/04/25 19:55:10+00,2023/04/05 19:55:10+00,1,1800 - 1899 BLOCK OF FAIRLAWN AVENUE SE,20020,8
517,S0000,Abandoned Vehicle - On Public Property,2023/04/05 20:56:20+00,2023/04/11 16:57:05+00,2023/04/25 20:56:20+00,2023/04/05 20:56:20+00,1,3301 K STREET NW,20007,2
519,S0000,Abandoned Vehicle - On Public Property,2023/04/05 21:36:07+00,2023/04/07 15:51:14+00,2023/04/25 21:36:07+00,2023/04/05 21:36:07+00,1,16TH STREET NW AND VARNUM STREET NW,20011,4
520,S0000,Abandoned Vehicle - On Public Property,2023/04/05 21:54:14+00,2023/04/07 15:27:05+00,2023/04/25 21:54:13+00,2023/04/05 21:54:14+00,1,4016 KANSAS AVENUE NW,20011,4
523,S0000,Abandoned Vehicle - On Public Property,2023/04/06 03:32:59+00,2023/04/06 14:27:14+00,2023/04/26 03:32:58+00,2023/04/06 03:32:59+00,1,1100 OAK DRIVE SE,20032,8
526,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:18:31+00,2023/04/11 17:45:06+00,2023/04/26 13:18:31+00,2023/04/06 13:18:31+00,1,3831 2ND STREET SE,20032,8
527,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:20:43+00,2023/04/10 14:45:06+00,2023/04/26 13:20:43+00,2023/04/06 13:20:43+00,1,1800 C STREET NE,20002,7
528,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:21:06+00,2023/04/10 14:42:05+00,2023/04/26 13:21:05+00,2023/04/06 13:21:06+00,1,1800 C STREET NE,20002,7
529,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:24:13+00,2023/04/11 17:24:05+00,2023/04/26 13:24:13+00,2023/04/06 13:24:13+00,1,3831 2ND STREET SE,20032,8
530,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:28:08+00,2023/04/07 13:57:12+00,2023/04/26 13:28:07+00,2023/04/06 13:28:08+00,1,17TH STREET SE AND FAIRLAWN AVENUE SE,20020,8
531,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:29:33+00,2023/04/11 15:36:07+00,2023/04/26 13:29:33+00,2023/04/06 13:29:33+00,1,2513 I STREET NW,20037,2
532,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:30:38+00,2023/04/11 17:21:23+00,2023/04/26 13:30:38+00,2023/04/06 13:30:38+00,1,3831 2ND STREET SE,20032,8
533,S0000,Abandoned Vehicle - On Public Property,2023/04/06 13:39:05+00,2023/04/11 17:21:14+00,2023/04/26 13:39:05+00,2023/04/06 13:39:05+00,1,3831 2ND STREET SE,20032,8
534,S0000,Abandoned Vehicle - On Public Property,2023/04/06 14:26:03+00,2023/04/10 13:30:05+00,2023/04/26 14:26:03+00,2023/04/06 14:26:03+00,1,1100 - 1117 BLOCK OF GOOD HOPE ROAD SE,20020,8
535,S0000,Abandoned Vehicle - On Public Property,2023/04/06 14:12:03+00,2023/04/06 16:15:04+00,2023/04/26 14:12:02+00,2023/04/06 14:12:03+00,1,1300 - 1399 BLOCK OF RIDGE PLACE SE,20020,8
537,S0000,Abandoned Vehicle - On Public Property,2023/04/06 12:35:30+00,2023/04/12 12:25:46+00,2023/04/26 16:59:20+00,2023/04/06 12:35:30+00,1,2608 36TH STREET NW,20007,3
539,S0000,Abandoned Vehicle - On Public Property,2023/04/06 14:06:47+00,2023/04/07 14:06:13+00,2023/04/26 14:06:47+00,2023/04/06 14:06:47+00,1,224 21ST STREET NE,20002,7
541,S0000,Abandoned Vehicle - On Public Property,2023/04/06 16:11:51+00,2023/04/11 13:51:04+00,2023/04/26 16:11:51+00,2023/04/06 16:11:51+00,2,3819 CATHEDRAL AVENUE NW,20016,3
542,S0000,Abandoned Vehicle - On Public Property,2023/04/06 16:23:41+00,2023/04/14 18:00:12+00,2023/04/26 16:23:41+00,2023/04/06 16:23:41+00,1,1200  - 1299 BLOCK OF LONGFELLOW STREET NW,20011,4
543,S0000,Abandoned Vehicle - On Public Property,2023/04/06 16:26:54+00,2023/04/13 15:36:05+00,2023/04/26 16:26:54+00,2023/04/06 16:26:54+00,1,120 56TH STREET SE,20019,7
544,S0000,Abandoned Vehicle - On Public Property,2023/04/06 16:30:10+00,2023/04/11 12:36:07+00,2023/04/26 18:20:36+00,2023/04/06 16:30:10+00,1,233 SEATON PLACE NE,20002,5
545,S0000,Abandoned Vehicle - On Public Property,2023/04/06 16:31:06+00,2023/04/07 19:14:53+00,2023/04/26 17:42:40+00,2023/04/06 16:31:06+00,1,310 MADISON STREET NW,20011,4
548,S0000,Abandoned Vehicle - On Public Property,2023/04/06 14:54:11+00,2023/04/07 16:21:05+00,2023/04/26 14:54:11+00,2023/04/06 14:54:11+00,1,2225 M STREET NE,20002,5
551,S0000,Abandoned Vehicle - On Public Property,2023/04/06 19:12:13+00,2023/04/13 16:37:18+00,2023/04/26 19:12:13+00,2023/04/06 19:12:13+00,1,4040 GRANT STREET NE,20019,7
552,S0000,Abandoned Vehicle - On Public Property,2023/04/06 19:31:56+00,2023/04/10 13:21:23+00,2023/04/26 19:31:56+00,2023/04/06 19:31:56+00,1,407 - 499 BLOCK OF 6TH STREET SW,20024,6
554,S0000,Abandoned Vehicle - On Public Property,2023/04/06 20:04:52+00,2023/04/10 13:36:05+00,2023/04/26 20:04:52+00,2023/04/06 20:04:52+00,1,2511 HIGH STREET SE,20020,8
555,S0000,Abandoned Vehicle - On Public Property,2023/04/06 20:34:39+00,2023/04/13 15:06:14+00,2023/04/26 20:34:39+00,2023/04/06 20:34:39+00,1,1900 - 1999 BLOCK OF KALORAMA ROAD NW,20009,1
556,S0000,Abandoned Vehicle - On Public Property,2023/04/06 20:36:58+00,2023/04/07 16:12:13+00,2023/04/26 20:36:58+00,2023/04/06 20:36:58+00,1,1704 ALLISON STREET NW,20011,4
557,S0000,Abandoned Vehicle - On Public Property,2023/04/06 21:04:29+00,2023/04/11 16:00:23+00,2023/04/26 21:04:29+00,2023/04/06 21:04:29+00,1,1210 F STREET NE,20002,6
558,S0000,Abandoned Vehicle - On Public Property,2023/04/06 18:54:16+00,2023/04/13 12:31:38+00,2023/04/26 18:54:16+00,2023/04/06 18:54:16+00,1,646 - 699 BLOCK OF OTIS PLACE NW,20010,1
560,S0000,Abandoned Vehicle - On Public Property,2023/04/06 22:11:56+00,2023/04/11 19:18:06+00,2023/04/26 22:11:56+00,2023/04/06 22:11:56+00,1,4515 GAULT PLACE NE,20019,7
561,S0000,Abandoned Vehicle - On Public Property,2023/04/07 00:10:12+00,2023/04/07 13:57:04+00,2023/04/27 00:10:12+00,2023/04/07 00:10:12+00,1,1415 18TH STREET SE,20020,8
562,S0000,Abandoned Vehicle - On Public Property,2023/04/07 01:39:04+00,2023/04/07 15:06:06+00,2023/04/27 01:39:04+00,2023/04/07 01:39:04+00,1,2229 M STREET NE,20002,5
568,S0000,Abandoned Vehicle - On Public Property,2023/04/07 14:45:03+00,2023/04/10 15:57:13+00,2023/04/27 14:45:03+00,2023/04/07 14:45:03+00,1,2201 M STREET NE,20002,5
569,S0000,Abandoned Vehicle - On Public Property,2023/04/07 11:09:05+00,2023/04/14 13:45:10+00,2023/04/27 11:09:05+00,2023/04/07 11:09:05+00,1,3821 HALLEY TERRACE SE,20032,8
570,S0000,Abandoned Vehicle - On Public Property,2023/04/07 11:27:04+00,2023/04/14 12:24:11+00,2023/04/27 11:27:04+00,2023/04/07 11:27:04+00,1,3565 6TH STREET NW,20010,1
571,S0000,Abandoned Vehicle - On Public Property,2023/04/07 13:45:31+00,2023/04/12 18:06:06+00,2023/04/27 13:45:31+00,2023/04/07 13:45:31+00,1,828 EMERSON STREET NW,20011,4
574,S0000,Abandoned Vehicle - On Public Property,2023/04/07 15:03:23+00,2023/04/10 15:00:05+00,2023/04/27 15:03:23+00,2023/04/07 15:03:23+00,1,1608 BUCHANAN STREET NW,20011,4
575,S0000,Abandoned Vehicle - On Public Property,2023/04/07 15:21:20+00,2023/04/11 17:15:05+00,2023/04/27 15:21:20+00,2023/04/07 15:21:20+00,1,2921 OLIVE STREET NW,20007,2
576,S0000,Abandoned Vehicle - On Public Property,2023/04/07 15:33:07+00,2023/04/11 17:33:05+00,2023/04/27 15:33:06+00,2023/04/07 15:33:07+00,1,1800 - 1899 BLOCK OF S STREET NW,20009,2
577,S0000,Abandoned Vehicle - On Public Property,2023/04/07 14:55:03+00,2023/04/10 15:57:05+00,2023/04/27 14:55:03+00,2023/04/07 14:55:03+00,1,2201 M STREET NE,20002,5
578,S0000,Abandoned Vehicle - On Public Property,2023/04/07 16:40:20+00,2023/04/14 13:07:14+00,2023/04/27 17:04:08+00,2023/04/07 16:40:20+00,1,2213 S STREET NE,20002,5
579,S0000,Abandoned Vehicle - On Public Property,2023/04/07 17:25:24+00,2023/04/14 13:04:05+00,2023/04/27 17:25:24+00,2023/04/07 17:25:24+00,1,1 - 99 BLOCK OF HAMILTON STREET NE,20011,5
580,S0000,Abandoned Vehicle - On Public Property,2023/04/07 17:25:26+00,2023/04/07 17:51:04+00,2023/04/27 17:25:26+00,2023/04/07 17:25:26+00,1,36TH STREET SE AND CROFFUT PLACE SE,20019,7
581,S0000,Abandoned Vehicle - On Public Property,2023/04/07 19:03:10+00,2023/04/10 16:06:06+00,2023/04/27 19:03:10+00,2023/04/07 19:03:10+00,1,1829 M STREET NE,20002,5
582,S0000,Abandoned Vehicle - On Public Property,2023/04/07 18:59:31+00,2023/04/14 12:24:04+00,2023/04/27 18:59:31+00,2023/04/07 18:59:31+00,1,700 OTIS PLACE NW,20010,1
583,S0000,Abandoned Vehicle - On Public Property,2023/04/07 16:54:29+00,2023/04/07 18:56:34+00,2023/04/27 17:03:24+00,2023/04/07 16:54:29+00,1,121 SEATON PLACE NW,20001,5
585,S0000,Abandoned Vehicle - On Public Property,2023/04/07 21:09:34+00,2023/04/11 16:36:05+00,2023/04/27 21:09:34+00,2023/04/07 21:09:34+00,1,903 8TH STREET NE,20002,6
586,S0000,Abandoned Vehicle - On Public Property,2023/04/07 21:47:08+00,2023/04/14 14:15:04+00,2023/04/27 21:47:08+00,2023/04/07 21:47:08+00,1,3615 B STREET SE,20019,7
587,S0000,Abandoned Vehicle - On Public Property,2023/04/07 22:19:35+00,2023/04/10 13:57:05+00,2023/04/27 22:19:35+00,2023/04/07 22:19:35+00,1,71 OGLETHORPE STREET NW,20011,4
588,S0000,Abandoned Vehicle - On Public Property,2023/04/08 00:46:35+00,2023/04/11 16:42:05+00,2023/04/28 00:46:35+00,2023/04/08 00:46:35+00,1,14TH PLACE NE AND NORTH CAROLINA AVENUE NE,20002,6
589,S0000,Abandoned Vehicle - On Public Property,2023/04/08 12:21:58+00,2023/04/13 17:24:06+00,2023/04/27 12:21:58+00,2023/04/08 12:21:58+00,1,4500 EADS PLACE NE,20019,7
590,S0000,Abandoned Vehicle - On Public Property,2023/04/08 13:24:14+00,2023/04/14 13:06:42+00,2023/04/27 13:24:14+00,2023/04/08 13:24:14+00,1,1500 MONTANA AVENUE NE,20018,5
591,S0000,Abandoned Vehicle - On Public Property,2023/04/08 13:47:19+00,2023/04/11 16:00:14+00,2023/04/27 13:47:19+00,2023/04/08 13:47:19+00,1,1225 F STREET NE,20002,6
592,S0000,Abandoned Vehicle - On Public Property,2023/04/08 15:59:12+00,2023/04/11 15:57:05+00,2023/04/27 15:59:12+00,2023/04/08 15:59:12+00,1,806 CONSTITUTION AVENUE NE,20002,6
593,S0000,Abandoned Vehicle - On Public Property,2023/04/08 11:00:08+00,2023/04/13 12:09:47+00,2023/04/27 11:00:08+00,2023/04/08 11:00:08+00,1,693 OTIS PLACE NW,20010,1
594,S0000,Abandoned Vehicle - On Public Property,2023/04/08 13:41:27+00,2023/04/10 15:24:07+00,2023/04/27 13:41:27+00,2023/04/08 13:41:27+00,1,204 16TH STREET SE,20003,7
595,S0000,Abandoned Vehicle - On Public Property,2023/04/08 14:01:23+00,2023/04/10 16:32:13+00,2023/04/27 14:01:23+00,2023/04/08 14:01:23+00,1,5TH STREET NW AND I STREET NW,20001,6
596,S0000,Abandoned Vehicle - On Public Property,2023/04/08 14:43:54+00,2023/04/14 13:05:44+00,2023/04/27 14:43:54+00,2023/04/08 14:43:54+00,1,1643 FRANKLIN STREET NE,20018,5
597,S0000,Abandoned Vehicle - On Public Property,2023/04/08 15:13:36+00,2023/04/13 13:19:52+00,2023/04/27 15:29:34+00,2023/04/08 15:13:36+00,1,221 PENNSYLVANIA AVENUE SE,20003,6
598,S0000,Abandoned Vehicle - On Public Property,2023/04/08 16:15:44+00,2023/04/14 17:12:05+00,2023/04/27 16:15:44+00,2023/04/08 16:15:44+00,1,49TH PLACE NE AND FOOTE STREET NE,20019,7
599,S0000,Abandoned Vehicle - On Public Property,2023/04/08 19:10:28+00,2023/04/14 12:21:04+00,2023/04/27 19:10:28+00,2023/04/08 19:10:28+00,1,3565 6TH STREET NW,20010,1
600,S0000,Abandoned Vehicle - On Public Property,2023/04/08 22:54:51+00,2023/04/08 23:00:32+00,2023/04/27 22:54:51+00,2023/04/08 22:54:51+00,1,4334 36TH STREET NW,20008,3
601,S0000,Abandoned Vehicle - On Public Property,2023/04/08 23:03:36+00,2023/04/11 14:57:06+00,2023/04/27 23:03:36+00,2023/04/08 23:03:36+00,1,4330 36TH STREET NW,20008,3
602,S0000,Abandoned Vehicle - On Public Property,2023/04/09 00:39:33+00,2023/04/11 16:00:05+00,2023/04/28 00:39:33+00,2023/04/09 00:39:33+00,1,1301 WATER STREET SE,20003,6
603,S0000,Abandoned Vehicle - On Public Property,2023/04/09 10:56:29+00,2023/04/10 15:27:07+00,2023/04/27 10:56:28+00,2023/04/09 10:56:29+00,1,2114 RAND PLACE NE,20002,5
604,S0000,Abandoned Vehicle - On Public Property,2023/04/09 12:36:20+00,2023/04/14 17:06:05+00,2023/04/27 12:36:20+00,2023/04/09 12:36:20+00,1,847 48TH STREET NE,20019,7
605,S0000,Abandoned Vehicle - On Public Property,2023/04/09 15:54:08+00,2023/04/14 13:06:16+00,2023/04/27 15:54:08+00,2023/04/09 15:54:08+00,1,3201 8TH STREET NE,20017,5
606,S0000,Abandoned Vehicle - On Public Property,2023/04/09 16:16:04+00,2023/04/13 12:09:48+00,2023/04/27 16:16:04+00,2023/04/09 16:16:04+00,1,693 OTIS PLACE NW,20010,1
607,S0000,Abandoned Vehicle - On Public Property,2023/04/09 16:32:06+00,2023/04/14 13:04:44+00,2023/04/27 16:32:06+00,2023/04/09 16:32:06+00,1,401 KENNEDY STREET NE,20011,5
609,S0000,Abandoned Vehicle - On Public Property,2023/04/09 15:20:55+00,2023/04/10 14:27:06+00,2023/04/27 15:20:55+00,2023/04/09 15:20:55+00,1,336 16TH STREET NE,20002,7
611,S0000,Abandoned Vehicle - On Public Property,2023/04/10 04:46:39+00,2023/04/11 19:12:05+00,2023/04/27 04:46:39+00,2023/04/10 04:46:39+00,1,4400 - 4599 BLOCK OF GAULT PLACE NE,20019,7
612,S0000,Abandoned Vehicle - On Public Property,2023/04/10 12:39:26+00,2023/04/10 14:12:06+00,2023/04/28 12:39:26+00,2023/04/10 12:39:26+00,1,2214 NICHOLSON STREET SE,20020,7
617,S0000,Abandoned Vehicle - On Public Property,2023/04/10 14:24:47+00,2023/04/10 15:21:05+00,2023/04/28 14:24:47+00,2023/04/10 14:24:47+00,1,3704 1ST STREET SE,20032,8
618,S0000,Abandoned Vehicle - On Public Property,2023/04/10 14:45:30+00,2023/04/12 18:00:24+00,2023/04/28 14:45:30+00,2023/04/10 14:45:30+00,1,828 EMERSON STREET NW,20011,4
620,S0000,Abandoned Vehicle - On Public Property,2023/04/10 15:03:17+00,2023/04/12 14:21:05+00,2023/04/28 15:03:17+00,2023/04/10 15:03:17+00,1,1608 BUCHANAN STREET NW,20011,4
623,S0000,Abandoned Vehicle - On Public Property,2023/04/10 13:50:32+00,2023/04/12 16:39:06+00,2023/04/28 13:50:32+00,2023/04/10 13:50:32+00,1,2511 HIGH STREET SE,20020,8
624,S0000,Abandoned Vehicle - On Public Property,2023/04/10 14:10:13+00,2023/04/13 12:09:48+00,2023/04/28 14:10:13+00,2023/04/10 14:10:13+00,1,693 OTIS PLACE NW,20010,1
628,S0000,Abandoned Vehicle - On Public Property,2023/04/10 16:03:44+00,2023/04/14 18:09:05+00,2023/04/28 16:03:44+00,2023/04/10 16:03:44+00,1,1300 LONGFELLOW STREET NW,20011,4
630,S0000,Abandoned Vehicle - On Public Property,2023/04/10 16:52:40+00,2023/04/12 18:00:16+00,2023/04/28 16:52:40+00,2023/04/10 16:52:40+00,1,828 EMERSON STREET NW,20011,4
631,S0000,Abandoned Vehicle - On Public Property,2023/04/10 17:30:32+00,2023/04/12 15:24:05+00,2023/04/28 17:30:32+00,2023/04/10 17:30:32+00,1,1251 OAK DRIVE SE,20032,8
635,S0000,Abandoned Vehicle - On Public Property,2023/04/10 17:38:26+00,2023/04/11 14:51:05+00,2023/04/28 17:38:26+00,2023/04/10 17:38:26+00,1,1109 CONGRESS STREET SE,20032,8
637,S0000,Abandoned Vehicle - On Public Property,2023/04/10 18:25:08+00,2023/04/14 18:36:04+00,2023/04/28 18:25:08+00,2023/04/10 18:25:08+00,1,1364 VAN BUREN STREET NW,20012,4
639,S0000,Abandoned Vehicle - On Public Property,2023/04/10 18:35:02+00,2023/04/11 19:09:06+00,2023/04/28 18:35:02+00,2023/04/10 18:35:02+00,1,4423 GAULT PLACE NE,20019,7
641,S0000,Abandoned Vehicle - On Public Property,2023/04/10 16:31:01+00,2023/04/11 16:36:14+00,2023/04/28 16:31:01+00,2023/04/10 16:31:01+00,1,77 H STREET NW,20001,6
643,S0000,Abandoned Vehicle - On Public Property,2023/04/10 20:15:48+00,2023/04/12 17:21:05+00,2023/04/28 20:15:48+00,2023/04/10 20:15:48+00,1,2817 POMEROY ROAD SE,20020,8
645,S0000,Abandoned Vehicle - On Public Property,2023/04/10 20:42:06+00,2023/04/12 14:57:04+00,2023/04/28 20:42:06+00,2023/04/10 20:42:06+00,1,71 OGLETHORPE STREET NW,20011,4
646,S0000,Abandoned Vehicle - On Public Property,2023/04/10 20:51:46+00,2023/04/11 16:57:13+00,2023/04/28 20:51:46+00,2023/04/10 20:51:46+00,1,1216 I STREET SE,20003,6
647,S0000,Abandoned Vehicle - On Public Property,2023/04/10 20:54:25+00,2023/04/12 17:03:13+00,2023/04/28 20:54:25+00,2023/04/10 20:54:25+00,1,2647 BIRNEY PLACE SE,20020,8
649,S0000,Abandoned Vehicle - On Public Property,2023/04/10 19:07:03+00,2023/04/10 20:06:16+00,2023/04/28 19:07:03+00,2023/04/10 19:07:03+00,1,51 VICTOR STREET NE,20011,5
654,S0000,Abandoned Vehicle - On Public Property,2023/04/10 22:12:11+00,2023/04/11 14:09:20+00,2023/04/28 22:12:11+00,2023/04/10 22:12:11+00,1,331 16TH STREET NE,20002,7
656,S0000,Abandoned Vehicle - On Public Property,2023/04/10 23:16:59+00,2023/04/13 13:51:34+00,2023/04/28 23:16:59+00,2023/04/10 23:16:59+00,1,3158 18TH STREET NW,20010,1
657,S0000,Abandoned Vehicle - On Public Property,2023/04/11 02:24:02+00,2023/04/12 18:51:06+00,2023/05/01 02:24:02+00,2023/04/11 02:24:02+00,1,1951 VALLEY TERRACE SE,20032,8
658,S0000,Abandoned Vehicle - On Public Property,2023/04/11 10:50:56+00,2023/04/14 12:24:12+00,2023/05/01 10:50:56+00,2023/04/11 10:50:56+00,1,3565 6TH STREET NW,20010,1
660,S0000,Abandoned Vehicle - On Public Property,2023/04/11 13:15:39+00,2023/04/13 16:24:06+00,2023/05/01 13:15:39+00,2023/04/11 13:15:39+00,1,121 YUMA STREET SE,20032,8
661,S0000,Abandoned Vehicle - On Public Property,2023/04/11 12:32:13+00,2023/04/14 13:05:15+00,2023/05/01 12:32:13+00,2023/04/11 12:32:13+00,1,2025 TAYLOR STREET NE,20018,5
662,S0000,Abandoned Vehicle - On Public Property,2023/04/11 12:54:51+00,2023/04/12 17:00:08+00,2023/05/01 12:54:51+00,2023/04/11 12:54:51+00,1,2647 BIRNEY PLACE SE,20020,8
663,S0000,Abandoned Vehicle - On Public Property,2023/04/11 13:02:34+00,2023/04/13 18:15:05+00,2023/05/01 13:02:34+00,2023/04/11 13:02:34+00,1,3510 18TH STREET SE,20020,8
